Ticker,Open,High,Low,Close,Volume
MMM,124.7176653454488,125.89133855610989,122.03214562725984,122.17139434814452,3410100.0
AOS,81.62276642741858,83.24547055343184,79.60185996897712,79.91046905517578,1291700.0
ABT,109.0958396666844,111.82298468965986,108.88682565042484,109.4242935180664,6365100.0
ABBV,186.41140006698893,188.08801385864624,184.50661263524304,186.0244903564453,6351000.0
ACN,318.65297303541377,324.4194791827208,316.6411424223057,316.73077392578125,2327700.0
ADBE,520.9500122070312,531.010009765625,512.8599853515625,513.6199951171875,1663700.0
AMD,133.75,136.24000549316406,128.3699951171875,128.6699981689453,54676500.0
AES,16.62374653939923,16.831544361994276,16.128992155639278,16.218048095703125,7055500.0
AFL,97.9952061030246,99.11475225250037,97.74751829978231,98.37168884277344,2395700.0
A,137.03184961664516,137.8705108323272,133.47751045391405,133.74708557128906,1553900.0
APD,278.9815886621065,281.6257791614514,275.7310390459241,275.7906799316406,1167900.0
ABNB,112.44000244140624,115.5500030517578,110.37999725341795,113.01000213623048,29027900.0
AKAM,93.27999877929688,94.86000061035156,92.4499969482422,92.63999938964844,1256600.0
ALB,81.54268554414959,83.75378071949301,78.33015959775159,78.3896484375,3367700.0
ARE,115.05070495520042,115.4464021053357,110.84635858177862,111.08377838134766,1037800.0
ALGN,210.0,214.33999633789065,203.05999755859372,204.02999877929688,742800.0
ALLE,127.9612928068591,130.57253950782297,126.03773695872474,126.0975341796875,813100.0
LNT,55.576315847336765,56.26073124006379,55.26882838341279,55.47712707519531,1302400.0
ALL,168.88772060375248,173.12799298508747,168.57068354634177,169.0858612060547,1155000.0
GOOGL,160.8519639234384,162.57768925896593,158.07882740651024,158.54766845703125,25138600.0
GOOG,162.84064908073506,164.3868449259981,159.84798839215978,160.3567352294922,19334200.0
MO,48.62509905799057,49.70391174037079,48.58586855359173,49.0664291381836,10292100.0
AMZN,166.5500030517578,167.5800018310547,161.42999267578125,162.77000427246094,48408200.0
AMCR,10.274021799634726,10.391215847784965,10.147061347961426,10.147061347961426,8939700.0
AEE,79.33741577017284,80.38133427646126,79.16999750033025,79.26847839355469,1695600.0
AEP,97.0169677179587,98.7443331511399,96.53605615837336,97.72361755371094,4490000.0
AXP,233.4101016954953,235.5544922811773,227.9144521088884,228.2037048339844,2665300.0
AIG,71.21300970634506,71.83612082471485,69.72940533746288,69.80853271484375,4821200.0
AMT,224.7150438603321,228.11033883631424,223.42443093823331,224.33778381347656,3315700.0
AWK,143.1178715605791,145.61439719106673,142.85927220973028,143.01840209960938,797400.0
AMP,399.0620986027277,400.07911118342975,390.9558179113069,391.583984375,625500.0
AME,157.80725284963845,159.75117992187398,155.75366757274904,156.34182739257812,2319300.0
AMGN,316.2414699530601,318.221744921875,302.05450034128427,307.8770751953125,4618400.0
APH,60.657931812761305,61.304814771740375,59.46368138548481,59.75229263305664,10106600.0
ADI,208.76153650452304,209.7038219677216,199.2295439089481,199.67588806152344,4178200.0
ANSS,305.6400146484375,309.75,298.5799865722656,298.79998779296875,437700.0
AON,324.2722816809875,330.2113467328639,323.97284582182994,325.40020751953125,873300.0
APA,27.414313619942615,27.770728107358615,26.731182862494,26.75098419189453,6786800.0
AAPL,206.43367474426563,213.15848935419996,205.9248296826355,209.34710693359372,63516400.0
AMAT,189.19165598682463,190.58569369023164,177.18296699046985,177.7505340576172,6652100.0
APTV,71.16999816894531,72.1500015258789,67.87999725341797,67.91000366210938,3836300.0
